studentId	Predmet	ECTS	Ocjene	PolozioDatum	Godina	SkolskaGodina	Semestar	Priznat	DatumUpisa	Spol	ZavrsenaSkolaId	SrednjaSkola	OpstinaRodjenja	GodinaZavrsetka	NacinStudiranja	OptinaPrebivalista	DatumDiplomiranja
16410	P-219	7	8	1/30/2019	1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Novi grad	
16412	P-219	7	9	2/13/2019	1	2018/2019	1	NE	7/20/2018	M	35	Ostalo	Zenica	2013/2014	DL	Travnik	
16408	P-219	7	6	1/30/2019	1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Sanski Most	2016/2017	DL	Sanski Most	
16409	P-219	7	6	8/30/2019	1	2018/2019	1	NE	7/19/2018	M	3	Mašinska	Tuzla	2014/15	DL	Lukavac	
16406	P-219	7	5		1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sanski Most	2016/2017	Vanredan	Sanski Most	
16407	P-219	7	7	2/13/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sanski Most	2017/18	Vanredan	Sanski Most	
16404	P-219	7	9	1/30/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16405	P-219	7	6	9/10/2020	1	2018/2019	1	NE	7/19/2018	M	18	Medresa	Tuzla	2017/2018	Vanredan	Živinice	
16402	P-219	7	7	1/30/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Travnik	2017/18	Redovan samofinansirajući	Gornji Vakuf - Uskoplje	9/6/2022
16403	P-219	7	8	1/30/2019	1	2018/2019	1	NE	7/19/2018	M	18	Medresa	Tuzla	2017/2018	Redovan samofinansirajući	Kalesija	
16400	P-219	7	7	9/13/2019	1	2018/2019	1	NE	7/19/2018	Ž	6	Ekonomska	Sarajevo - Novi grad	2017/18	DL	Sarajevo	
16401	P-219	7	6	9/13/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2015/16	DL	Mostar	
16399	P-219	7	5		1	2018/2019	1	NE	7/19/2018	M	4	Medicinska	Vitez	2017/2018	DL	Vitez	
16398	P-219	7	5		1	2018/2019	1	NE	7/19/2018	Ž	18	Medresa	Zenica	2017/18	DL	Zenica	
16394	P-219	7	7	1/30/2019	1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	9/6/2022
16395	P-219	7	5		1	2018/2019	1	NE	7/19/2018	M	4	Medicinska	Travnik	2017/2018	DL	Jajce	
16396	P-219	7	7	1/30/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	
16393	P-219	7	5		1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16391	P-219	7	6	8/30/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Bugojno	2017/18	DL	Bugojno	
16392	P-219	7	8	1/30/2019	1	2018/2019	1	NE	9/5/2018	Ž	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	9/6/2022
16390	P-219	7	5		1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	
16388	P-219	7	6	2/13/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Zenica	2017/18	Redovan samofinansirajući	Zavidovići	
16389	P-219	7	10	2/13/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo - Centar	
16386	P-219	7	10	2/13/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sarajevo-Novo Sarajevo	2017/2018	DL	Sarajevo-Novo Sarajevo	
16387	P-219	7	6	9/13/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Sarajevo-Novo Sarajevo	
16384	P-219	7	8	2/13/2019	1	2018/2019	1	NE	7/19/2018	M	2	Elektrotehnička	Tuzla	2017/2018	Redovan samofinansirajući	Tuzla	
16385	P-219	7	8	1/30/2019	1	2018/2019	1	NE	9/5/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	9/30/2021
16382	P-219	7	7	7/3/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sarajevo - Centar	2017/18	DL	Vogošća	
16383	P-219	7	6	2/13/2019	1	2018/2019	1	NE	7/19/2018	Ž	4	Medicinska	Konjic	2017/2018	DL	Mostar	
16381	P-219	7	5		1	2018/2019	1	NE	7/19/2018	M	4	Medicinska	Gračanica	2017/18	DL	Gračanica	
16378	P-219	7	7	1/30/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Vareš	2017/2018	DL	Vareš	
16379	P-219	7	7	1/30/2019	1	2018/2019	1	NE	7/18/2018	M	2	Elektrotehnička	Sarajevo - Centar	2017/2018	DL	Visoko	
16380	P-219	7	5		1	2018/2019	1	NE	9/18/2018	M	6	Ekonomska	Sarajevo - Centar	2017/2018	DL	Vareš	
16377	P-219	7	5		1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Zvornik	2017/2018	DL	Vareš	
16376	P-219	7	5		1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Vareš	2017/2018	DL	Vareš	
16374	P-219	7	6	2/13/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16375	P-219	7	8	1/30/2019	1	2018/2019	1	NE	9/4/2018	M	1	Gimnazija	Zenica	2017/18	DL	Kakanj	
16371	P-219	7	7	2/13/2019	1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Zenica	2017/2018	Redovan samofinansirajući	Zavidovići	
16372	P-219	7	5		1	2018/2019	1	NE	7/19/2018	M	13	Tehnička	Sarajevo - Centar	2016/17	Vanredan	Sarajevo - Centar	
16369	P-219	7	6	2/13/2019	1	2018/2019	1	NE	9/4/2018	M	25	Turističko ugostiteljska	Pale	2017/18	DL	Pale	
16370	P-219	7	9	2/13/2019	1	2018/2019	1	NE	7/18/2018	M	2	Elektrotehnička	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16368	P-219	7	8	8/30/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Travnik	2017/2018	DL	Travnik	9/21/2023
16366	P-219	7	6	9/13/2019	1	2018/2019	1	NE	7/19/2018	M	3	Mašinska	Goražde	2017/18	Vanredan	Goražde	
16367	P-219	7	5		1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Zenica	2017/2018	DL	Zavidovići	
16364	P-219	7	10	1/30/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	DL	Visoko	6/30/2022
16365	P-219	7	10	1/30/2019	1	2018/2019	1	NE	7/18/2018	Ž	6	Ekonomska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16362	P-219	7	7	1/30/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Visoko	2017/2018	DL	Visoko	2/17/2022
16363	P-219	7	6	9/13/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Ilidža	2017/18	DL	Ilidža	
16360	P-219	7	6	2/13/2019	1	2018/2019	1	NE	7/18/2018	M	18	Medresa	Tuzla	2017/2018	DL	Tuzla	
16361	P-219	7	5		1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Bugojno	2017/2018	DL	Bugojno	
16358	P-219	7	6	1/30/2019	1	2018/2019	1	NE	7/18/2018	Ž	18	Medresa	Zenica	2017/2018	DL	Tuzla	
16359	P-219	7	6	1/30/2019	1	2018/2019	1	NE	7/19/2018	M	1	Gimnazija	Sanski Most	2017/18	Redovan samofinansirajući	Sanski Most	
16356	P-219	7	5		1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Goražde	2011/2012	Redovan samofinansirajući	Goražde	
16357	P-219	7	6	8/30/2019	1	2018/2019	1	NE	7/18/2018	M	13	Tehnička	Goražde	2017/2018	DL	Goražde	
16355	P-219	7	5		1	2018/2019	1	NE	7/19/2018	Ž	1	Gimnazija	Travnik	2017/18	DL	Donji Vakuf	
16353	P-219	7	6	7/8/2020	1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Konjic	2017/2018	DL	Jablanica	
16354	P-219	7	6	8/30/2019	1	2018/2019	1	NE	7/18/2018	M	18	Medresa	Tuzla	2017/2018	DL	Živinice	
16352	P-219	7	6	8/30/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16350	P-219	7	6	8/30/2019	1	2018/2019	1	NE	7/18/2018	M	18	Medresa	Tuzla	2017/18	DL	Tuzla	
16351	P-219	7	5		1	2018/2019	1	NE	7/18/2018	Ž	4	Medicinska	Mostar	2017/2018	DL	Mostar	
16348	P-219	7	6	9/13/2019	1	2018/2019	1	NE	7/18/2018	M	13	Tehnička	Travnik	2017/2018	DL	Gornji Vakuf - Uskoplje	
16349	P-219	7	7	8/30/2019	1	2018/2019	1	NE	7/18/2018	M	13	Tehnička	Bugojno	2017/2018	DL	Bugojno	
16344	P-219	7	6	9/13/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Sjenica	2017/2018	DL	Ilidža	
16345	P-219	7	6	2/13/2019	1	2018/2019	1	NE	7/18/2018	Ž	13	Tehnička	Bugojno	2017/2018	Redovan samofinansirajući	Donji Vakuf	
16342	P-219	7	6	8/30/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Sarajevo - Centar	2017/2018	Vanredan	Ilidža	
16343	P-219	7	9	1/30/2019	1	2018/2019	1	NE	7/18/2018	M	18	Medresa	Gradačac	2017/18	DL	Gradačac	
16341	P-219	7	10	2/13/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	7/13/2023
16339	P-219	7	9	1/30/2019	1	2018/2019	1	NE	7/18/2018	Ž	2	Elektrotehnička	Visoko	2017/2018	Redovan samofinansirajući	Visoko	
16340	P-219	7	5		1	2018/2019	1	NE	7/18/2018	Ž	6	Ekonomska	Sarajevo - Centar	2017/18	DL	Ilidža	
16337	P-219	7	6	8/30/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Zenica	2017/2018	DL	Zenica	
16338	P-219	7	7	7/3/2019	1	2018/2019	1	NE	7/18/2018	M	6	Ekonomska	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16335	P-219	7	9	1/30/2019	1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16336	P-219	7	7	1/30/2019	1	2018/2019	1	NE	7/18/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	2/17/2022
16333	P-219	7	9	1/30/2019	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Cazin	2017/2018	Redovan samofinansirajući	Cazin	6/30/2022
16334	P-219	7	6	1/23/2020	1	2018/2019	1	NE	7/18/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Jablanica	
16330	P-219	7	5		1	2018/2019	1	NE	7/17/2018	M	23	Mješovita srednja škola	Travnik	2013/2014	DL	Novi Travnik	
16331	P-219	7	8	8/30/2019	1	2018/2019	1	NE	7/18/2018	M	4	Medicinska	Zenica	2017/2018	DL	Zenica	
16332	P-219	7	6	1/23/2020	1	2018/2019	1	NE	7/18/2018	M	2	Elektrotehnička	Mostar	2017/2018	DL	Mostar	6/30/2022
16328	P-219	7	7	8/30/2019	1	2018/2019	1	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	
16329	P-219	7	6	1/30/2019	1	2018/2019	1	NE	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	DL	Mostar	9/10/2022
16326	P-219	7	8	2/13/2019	1	2018/2019	1	NE	7/17/2018	M	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
16327	P-219	7	8	2/13/2019	1	2018/2019	1	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	DL	Mostar	5/11/2023
16324	P-219	7	7	1/30/2019	1	2018/2019	1	NE	7/17/2018	Ž	1	Gimnazija	Mostar	2017/2018	Redovan samofinansirajući	Mostar	
